Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
3,3,840000,5,4.6,3122,3,2,2,0,88,2014,3,-37.8268,145.0344,6,11308
3,1,1780000,4,4.6,3122,3,3,2,88,178,2011,3,-37.824,145.0427,6,11308
2,3,815000,1,4.6,3122,2,1,1,0,93,1940,3,-37.8184,145.0163,6,11308
3,3,1975000,5,4.6,3122,3,2,1,0,196,2010,3,-37.8235,145.029,6,11308
2,3,657500,2,4.6,3122,2,1,1,728,73,1965,3,-37.8177,145.0424,6,11308
4,1,5050000,5,4.6,3122,4,4,2,905,373,1913,3,-37.8168,145.0321,6,11308
1,3,445000,2,4.6,3122,1,1,1,0,52,1970,3,-37.8261,145.0269,6,11308
3,1,1180000,2,4.6,3122,3,1,3,218,92,1900,3,-37.8176,145.0204,6,11308
2,3,470000,5,4.6,3122,2,1,1,0,70,1970,3,-37.813,145.0207,6,11308
2,3,485000,5,4.6,3122,2,1,1,0,76,2005,3,-37.8226,145.0368,6,11308
4,1,1800000,4,4.6,3122,3,2,4,601,158,1940,3,-37.839,145.0418,6,11308
3,1,1855000,2,4.6,3122,3,1,1,304,125,1900,3,-37.8253,145.0287,6,11308
2,3,665000,2,4.6,3122,2,1,3,0,70,1965,3,-37.8183,145.0194,6,11308
3,1,1551000,2,4.6,3122,3,1,1,199,103,1890,3,-37.8172,145.0243,6,11308
2,3,612500,2,4.6,3122,2,1,1,859,71,1960,3,-37.8183,145.0423,6,11308
3,1,2410000,2,4.6,3122,3,2,0,249,171,1890,3,-37.8169,145.021,6,11308
2,3,715000,2,4.6,3122,2,1,1,0,82,2001,3,-37.8142,145.0308,6,11308
2,2,1055000,2,4.6,3122,2,2,1,191,151,1975,3,-37.813,145.0167,6,11308
4,1,1976000,2,4.6,3122,4,2,2,410,275,1890,3,-37.8246,145.026,6,11308
1,3,499000,2,4.6,3122,1,1,1,0,56,1960,3,-37.8158,145.0342,6,11308
2,3,495000,2,4.6,3122,2,1,1,0,85,1970,3,-37.8157,145.0273,6,11308
5,1,3750000,1,4.6,3122,5,3,2,827,344,1920,3,-37.8144,145.0279,6,11308
3,1,1400000,1,4.6,3122,3,2,1,164,126,1890,3,-37.8159,145.0219,6,11308
1,3,370000,1,4.6,3122,1,1,1,0,44,2014,3,-37.8222,145.0329,6,11308
2,3,627500,2,4.6,3122,2,2,2,0,89,2000,3,-37.8213,145.0224,6,11308
2,1,815000,4,10.5,3081,2,1,2,589,120,1930,1,-37.7501,145.0505,1,2947
2,2,565000,2,10.5,3081,2,2,1,201,107,2007,1,-37.7426,145.0556,1,2947
3,1,994000,2,10.5,3081,3,2,2,807,192,1950,1,-37.7453,145.0559,1,2947
3,1,785000,2,10.5,3081,3,1,0,592,130,1950,1,-37.7477,145.0481,1,2947
3,2,620000,5,10.5,3081,3,2,2,215,118,2005,1,-37.7424,145.0519,1,2947
3,2,706750,2,10.5,3081,3,2,2,250,125,2012,1,-37.7449,145.0523,1,2947
2,1,584000,2,10.5,3081,2,1,1,428,84,1950,1,-37.7418,145.0513,1,2947
3,1,909000,2,10.5,3081,3,2,2,585,134,1960,1,-37.7358,145.0546,1,2947
4,1,1086000,2,10.5,3081,4,2,2,724,161,1960,1,-37.7404,145.0582,1,2947
2,1,680000,2,10.5,3081,2,1,1,605,78,1950,1,-37.7365,145.0545,1,2947
2,1,650000,2,10.5,3081,2,1,3,620,85,1950,1,-37.7377,145.0541,1,2947
5,1,890000,2,10.5,3081,5,2,2,596,172,1972,1,-37.7487,145.0522,1,2947
3,1,650000,2,10.5,3081,3,1,2,582,90,1955,1,-37.7422,145.05,1,2947
2,3,605000,2,10.5,3081,2,1,1,166,87,2008,1,-37.7416,145.0567,1,2947
8,1,770000,5,10.5,3081,8,4,4,638,115,1960,1,-37.7426,145.048,1,2947
3,1,950000,2,10.5,3081,3,1,2,800,118,1960,1,-37.7406,145.0483,1,2947
4,1,856000,2,10.5,3081,4,1,2,722,208,1975,1,-37.7477,145.0565,1,2947
3,1,600000,5,10.5,3081,3,2,2,251,200,2012,1,-37.7358,145.0559,1,2947
3,1,915000,2,10.5,3081,3,1,1,748,101,1950,1,-37.7416,145.0481,1,2947
2,3,400000,1,10.5,3081,2,1,1,127,83,1970,1,-37.747,145.0575,1,2947
3,1,550000,5,10.5,3081,3,1,1,420,90,1960,1,-37.7363,145.0506,1,2947
2,1,590000,2,10.5,3081,2,1,2,586,80,1955,1,-37.7435,145.0486,1,2947
2,1,920000,2,10.5,3081,2,1,3,932,97,1950,1,-37.7333,145.0588,1,2947
2,1,460000,5,10.5,3081,2,1,2,508,79,1955,1,-37.7428,145.0557,1,2947
4,1,1000500,2,10.5,3081,4,2,1,592,191,1950,1,-37.7478,145.0477,1,2947
3,1,631000,2,10.5,3081,3,1,1,596,99,1960,1,-37.7432,145.0479,1,2947
3,1,691000,2,9.4,3081,2,1,2,624,86,1965,1,-37.7456,145.0397,1,2674
3,1,560000,4,9.4,3081,3,1,1,523,87,1960,1,-37.7369,145.0376,1,2674
2,2,370000,5,9.4,3081,2,1,1,100,90,2013,1,-37.7383,145.036,1,2674
3,1,532000,2,9.4,3081,3,1,1,390,86,1955,1,-37.7369,145.0422,1,2674
2,1,515500,2,9.4,3081,2,1,1,331,111,1960,1,-37.7441,145.0379,1,2674
3,1,800000,2,9.4,3081,3,1,3,633,88,1950,1,-37.746,145.0422,1,2674
2,1,620000,1,9.4,3081,2,1,2,668,88,1950,1,-37.7389,145.0393,1,2674
2,3,360000,4,9.4,3081,2,1,1,89,85,1970,1,-37.7444,145.047,1,2674
2,1,440500,2,9.4,3081,2,1,1,368,81,1955,1,-37.7341,145.0434,1,2674
4,1,758000,2,9.4,3081,4,1,1,632,152,1955,1,-37.7466,145.0428,1,2674
3,1,480000,1,9.4,3081,3,1,1,338,13,1980,1,-37.739,145.0481,1,2674
4,1,715000,2,9.4,3081,4,2,2,521,196,1990,1,-37.738,145.0374,1,2674
3,1,646250,2,9.4,3081,3,1,2,616,18,1965,1,-37.747,145.0389,1,2674
3,1,1375000,1,9.4,3081,3,1,1,368,106,1960,1,-37.7344,145.044,1,2674
3,1,722000,2,9.4,3081,3,1,2,593,99,1950,1,-37.7386,145.0387,1,2674
2,1,725000,2,9.4,3081,2,1,3,632,77,1960,1,-37.7443,145.0462,1,2674
3,1,465000,2,9.4,3081,2,1,1,413,85,1960,1,-37.7399,145.0369,1,2674
2,1,1550000,2,13,3166,2,1,1,732,97,1950,21,-37.8931,145.0791,6,3145
2,3,516000,2,13,3166,2,1,1,0,76,1970,21,-37.8967,145.0858,6,3145
3,1,1340000,2,13,3166,3,1,1,705,128,1920,21,-37.8994,145.0816,6,3145
3,1,1316000,2,13,3166,2,1,2,715,126,1949,21,-37.9072,145.0762,6,3145
3,2,828000,2,13,3166,3,2,1,206,118,2002,21,-37.8966,145.0863,6,3145
3,1,1055000,2,13,3166,3,1,1,562,97,1930,21,-37.9022,145.0811,6,3145
2,3,623000,2,13,3166,2,1,1,101,90,1970,21,-37.8988,145.0781,6,3145
4,1,2120000,2,13,3166,4,2,2,847,315,1925,21,-37.8927,145.0781,6,3145
4,1,1745000,2,13,3166,4,2,1,547,185,1925,21,-37.9002,145.0768,6,3145
4,1,1700000,2,13,3166,4,2,2,545,180,1940,21,-37.9002,145.0773,6,3145
2,3,420000,5,13,3166,2,1,1,0,70,2010,21,-37.9008,145.0859,6,3145
4,1,1337000,2,13,3166,4,1,2,696,100,1930,21,-37.8991,145.0804,6,3145
2,3,455000,2,13,3166,2,1,2,0,60,1960,21,-37.8942,145.0867,6,3145
2,3,400000,1,13,3166,2,1,1,100,88,1975,21,-37.8945,145.0876,6,3145
3,1,1210000,2,13,3166,3,1,2,730,122,1940,21,-37.9034,145.0796,6,3145
4,1,1167500,2,13,3166,3,2,1,678,184,1950,21,-37.898,145.0815,6,3145
3,2,900000,2,13,3166,3,2,1,360,154,1975,21,-37.8937,145.0779,6,3145
2,1,677500,1,13,3166,2,1,4,575,83,1950,21,-37.9084,145.0775,6,3145
4,1,2265000,2,7.9,3079,4,2,2,925,208,1925,1,-37.7652,145.041,1,5549
3,1,981000,2,7.9,3079,5,3,2,626,378,2016,1,-37.76,145.0326,1,5549
4,1,2400000,2,7.9,3079,0,2,2,1252,201,1920,1,-37.7727,145.0484,1,5549
3,2,890000,2,7.9,3079,3,2,2,249,140,2005,1,-37.766,145.0345,1,5549
2,3,739000,2,7.9,3079,2,1,1,648,91,1965,1,-37.7702,145.0493,1,5549
3,1,785000,2,7.9,3079,3,2,0,399,110,1950,1,-37.7551,145.05,1,5549
3,1,1155000,2,7.9,3079,3,1,2,537,170,1945,1,-37.7773,145.0379,1,5549
2,1,1020000,2,7.9,3079,2,1,1,557,78,1955,1,-37.7568,145.0355,1,5549
3,1,1465000,2,7.9,3079,3,1,2,630,126,1960,1,-37.7635,145.039,1,5549
3,2,855000,2,7.9,3079,3,2,2,0,130,1980,1,-37.765,145.0422,1,5549
1,3,413000,2,7.9,3079,1,1,1,845,59,1960,1,-37.7591,145.0501,1,5549
3,1,1220000,2,7.9,3079,3,1,1,687,110,1975,1,-37.7634,145.0361,1,5549
3,1,1605000,2,7.9,3079,3,2,2,608,165,1920,1,-37.7702,145.0398,1,5549
2,3,587000,2,7.9,3079,2,1,1,721,78,1960,1,-37.7634,145.0406,1,5549
3,1,1535000,2,7.9,3079,3,1,2,691,140,1950,1,-37.7674,145.0392,1,5549
4,1,1470000,5,7.9,3079,4,2,1,694,217,1950,1,-37.7565,145.0506,1,5549
3,1,1486000,2,7.9,3079,3,1,2,645,158,1930,1,-37.7634,145.0439,1,5549
5,1,1730000,2,7.9,3079,4,2,2,689,292,2007,1,-37.7591,145.04,1,5549
3,1,1850000,2,7.9,3079,3,2,2,684,232,2000,1,-37.7659,145.0392,1,5549
5,1,2600000,2,7.9,3079,5,3,1,1006,411,1920,1,-37.7765,145.0427,1,5549
2,3,500000,1,7.9,3079,2,1,1,71,70,1960,1,-37.7634,145.0406,1,5549
3,1,1102000,2,7.9,3079,3,1,1,597,115,1950,1,-37.7645,145.0314,1,5549
3,1,1275000,5,7.9,3079,3,2,2,834,169,1950,1,-37.7587,145.0426,1,5549
2,2,785000,2,7.9,3079,2,2,1,124,135,2010,1,-37.7618,145.0287,1,5549
3,1,1223500,2,7.9,3079,3,2,2,721,136,1980,1,-37.758,145.0408,1,5549
4,1,1720000,2,7.9,3079,4,2,3,631,233,1935,1,-37.7771,145.0448,1,5549
3,1,1225000,4,7.9,3079,3,1,1,572,130,1930,1,-37.7709,145.0425,1,5549
4,1,1460000,2,7.9,3079,4,1,2,605,181,1940,1,-37.7707,145.0467,1,5549
1,3,421000,4,7.9,3079,1,1,1,0,58,1992,1,-37.7753,145.0419,1,5549
4,1,2090000,2,7.9,3079,4,3,2,608,315,1980,1,-37.7705,145.0396,1,5549
3,2,700000,2,7.9,3079,3,2,1,189,110,1990,1,-37.7661,145.0354,1,5549
4,1,2595000,2,7.9,3079,4,3,3,719,407,2007,1,-37.7815,145.0403,1,5549
2,2,710000,1,7.9,3079,2,1,1,134,120,2012,1,-37.7582,145.034,1,5549
3,3,650000,1,7.9,3079,3,2,2,0,96,2000,1,-37.7694,145.0406,1,5549
3,1,515000,2,15,3021,3,1,4,597,114,1975,4,-37.7392,144.8241,7,1202
3,1,582000,4,15,3021,3,2,4,530,186,1980,4,-37.7375,144.8282,7,1202
3,1,545000,4,15,3021,3,2,2,570,163,1980,4,-37.7367,144.8246,7,1202
4,1,751000,2,15,3021,4,2,2,649,305,2000,4,-37.7382,144.8292,7,1202
4,1,500000,4,15,3021,4,1,2,574,100,1985,4,-37.7336,144.8226,7,1202
4,1,560000,4,15,3021,4,2,2,612,155,1980,4,-37.7378,144.8264,7,1202
3,1,703000,2,12.8,3033,3,2,2,683,200,1995,22,-37.7402,144.8591,7,5629
3,1,650000,4,12.8,3033,3,1,1,538,104,1970,22,-37.7441,144.8503,7,5629
3,2,770000,4,12.8,3033,3,2,1,331,201,2010,22,-37.7325,144.8621,7,5629
4,1,900000,2,12.8,3033,4,2,1,289,125,2011,22,-37.7506,144.8689,7,5629
3,1,700000,5,12.8,3033,3,2,2,288,116,1999,22,-37.7514,144.8731,7,5629
4,1,816000,2,12.8,3033,4,2,1,540,188,1978,22,-37.7482,144.877,7,5629
4,1,845000,2,12.8,3033,3,1,1,622,126,1965,22,-37.7425,144.8683,7,5629
3,1,772000,2,12.8,3033,3,2,3,672,132,1980,22,-37.7465,144.876,7,5629
3,1,650000,4,12.8,3033,3,2,2,3977,113,2013,22,-37.747,144.8663,7,5629
3,1,757000,2,12.8,3033,3,2,1,532,140,1960,22,-37.7295,144.8644,7,5629
3,1,690000,2,12.8,3033,3,2,2,568,148,1970,22,-37.7469,144.8526,7,5629
3,1,583000,2,12.8,3033,3,1,1,412,133,2003,22,-37.7459,144.8643,7,5629
3,1,880000,2,12.8,3033,3,1,2,584,123,1980,22,-37.7435,144.8798,7,5629
3,3,580000,2,12.8,3033,3,2,2,112,138,2013,22,-37.7434,144.881,7,5629
4,2,886000,2,12.8,3033,4,3,1,322,257,1950,22,-37.7293,144.8659,7,5629
4,1,920000,4,12.8,3033,4,2,2,745,182,1992,22,-37.7479,144.8805,7,5629
3,1,976000,2,12.8,3033,3,3,2,605,212,1980,22,-37.7459,144.8788,7,5629
4,1,1420000,2,12.8,3033,4,2,2,613,250,2011,22,-37.7453,144.8721,7,5629
3,1,900000,2,12.8,3033,3,1,1,713,127,1970,22,-37.7301,144.8671,7,5629
3,3,560000,2,12.8,3033,3,1,2,352,102,2000,22,-37.7459,144.8673,7,5629
4,1,1010000,2,12.8,3033,4,2,2,776,268,1980,22,-37.7502,144.8745,7,5629
4,1,835000,2,12.8,3033,4,2,3,708,184,1990,22,-37.7452,144.8652,7,5629
3,2,705000,2,12.8,3033,3,2,1,440,156,1995,22,-37.7517,144.8776,7,5629
3,2,680000,4,12.8,3033,3,2,2,224,154,1998,22,-37.749,144.8599,7,5629
3,1,785000,2,12.8,3033,3,1,2,606,141,1965,22,-37.7311,144.8663,7,5629
3,1,695000,2,12.8,3033,3,2,2,716,154,1970,22,-37.734,144.8593,7,5629
2,3,502000,2,12.8,3033,5,1,2,0,85,1990,22,-37.7346,144.8646,7,5629
4,1,770000,2,12.8,3033,4,2,2,546,174,1970,22,-37.7428,144.8536,7,5629
3,1,570000,4,12.8,3033,3,1,2,542,120,1970,22,-37.7408,144.8553,7,5629
4,1,830000,2,12.8,3033,4,2,2,686,198,1995,22,-37.7394,144.8628,7,5629
3,1,600000,2,12.8,3033,3,1,1,565,125,1970,22,-37.7498,144.8585,7,5629
3,1,825000,2,12.8,3033,3,2,1,630,126,2017,22,-37.7378,144.8705,7,5629
4,1,735000,4,12.8,3033,4,2,2,547,184,2000,22,-37.7381,144.8554,7,5629
3,1,875000,1,12.8,3033,3,2,2,928,130,1970,22,-37.7362,144.8643,7,5629
3,1,601200,2,12.8,3033,4,1,1,554,147,1960,22,-37.7303,144.8636,7,5629
3,1,680000,2,12.8,3033,3,1,2,558,105,1980,22,-37.7305,144.8646,7,5629
3,1,705000,2,12.8,3033,3,1,2,616,201,1970,22,-37.7449,144.8533,7,5629
3,2,710000,4,12.8,3033,3,2,1,320,133,2013,22,-37.7415,144.8668,7,5629
4,1,732000,2,12.8,3033,4,2,2,544,233,1980,22,-37.7479,144.8763,7,5629
3,1,715000,4,12.8,3033,3,2,4,598,123,1970,22,-37.7487,144.8526,7,5629
3,1,852000,2,4.2,3031,3,1,1,166,138,2000,19,-37.7929,144.9197,3,5263
3,1,1037000,2,4.2,3031,3,1,1,188,106,1910,19,-37.7953,144.9275,3,5263
3,1,1470000,2,4.2,3031,3,1,1,199,121,1910,19,-37.7957,144.932,3,5263
2,3,492500,2,4.2,3031,2,1,1,0,81,2008,19,-37.7974,144.9261,3,5263
2,3,420000,5,4.2,3031,2,1,1,0,55,1970,19,-37.794,144.923,3,5263
2,3,420000,4,4.2,3031,2,1,1,0,80,2002,19,-37.7899,144.9231,3,5263
3,1,1271000,2,4.2,3031,3,1,1,284,113,1900,19,-37.7938,144.9228,3,5263
3,1,1010000,1,4.2,3031,3,1,0,234,104,1900,19,-37.7923,144.9332,3,5263
2,2,750000,2,4.2,3031,2,1,1,325,112,2002,19,-37.7976,144.9213,3,5263
2,1,905000,2,4.2,3031,2,2,1,138,126,1999,19,-37.799,144.9276,3,5263
2,1,960000,2,4.2,3031,2,1,1,174,72,1900,19,-37.7959,144.9343,3,5263
2,1,1031000,4,4.2,3031,2,1,1,163,99,1900,19,-37.7929,144.9287,3,5263
3,1,870000,2,4.2,3031,3,1,1,211,95,1992,19,-37.7891,144.926,3,5263
3,1,1165000,2,4.2,3031,3,1,0,239,135,1910,19,-37.7923,144.9324,3,5263
5,1,1710000,1,4.2,3031,5,2,2,566,270,1890,19,-37.7893,144.933,3,5263
3,1,1455000,2,4.2,3031,3,1,0,275,120,1900,19,-37.7954,144.9274,3,5263
1,3,365000,5,4.2,3031,1,1,1,0,47,2012,19,-37.7961,144.9261,3,5263
2,3,442000,2,4.2,3031,2,2,1,3448,71,2010,19,-37.7976,144.9285,3,5263
2,1,765000,2,4.2,3031,2,1,2,158,76,1965,19,-37.7902,144.9319,3,5263
2,3,515000,4,4.2,3031,2,1,1,3957,81,2010,19,-37.7974,144.9261,3,5263
1,3,370000,5,4.2,3031,1,1,1,0,50,2012,19,-37.7961,144.9261,3,5263
2,1,1234500,4,4.2,3031,2,2,2,169,127,2008,19,-37.7922,144.9316,3,5263
2,3,666000,2,4.2,3031,2,1,2,1111,92,1998,19,-37.7896,144.9321,3,5263
2,1,825000,2,4.2,3031,2,1,1,211,88,1915,19,-37.7925,144.9264,3,5263
2,2,812000,4,4.2,3031,2,1,0,132,79,1887,19,-37.7989,144.9275,3,5263
5,1,1900000,5,4.2,3031,5,2,2,566,270,1890,19,-37.7893,144.933,3,5263
1,3,445000,2,4.2,3031,1,1,0,0,67,1997,22,-37.7913,144.9323,3,5263
2,1,732000,4,4.2,3031,3,2,1,94,130,2002,19,-37.7934,144.9166,3,5263
3,1,1260000,2,4.2,3031,3,2,2,250,147,1900,19,-37.792,144.9324,3,5263
3,1,1000000,4,4.2,3031,3,2,2,211,132,1997,19,-37.7926,144.9197,3,5263
2,1,1155000,4,4.2,3031,2,1,1,197,101,1890,22,-37.7918,144.9264,3,5263
3,2,790000,4,4.2,3031,3,2,2,1181,136,2003,19,-37.7982,144.9202,3,5263
2,2,700000,5,4.2,3031,2,2,1,324,97,2009,19,-37.7903,144.9345,3,5263
3,1,1230000,2,4.2,3031,3,1,1,312,109,1915,19,-37.793,144.934,3,5263
2,3,460000,4,4.2,3031,2,1,1,0,84,2010,19,-37.7948,144.9314,3,5263
2,3,395000,1,4.2,3031,2,1,1,0,80,2002,19,-37.7899,144.9231,3,5263
2,1,850000,4,4.2,3031,2,1,1,169,90,1900,19,-37.7925,144.9315,3,5263
2,1,868000,2,4.2,3031,2,1,1,97,103,2000,19,-37.7921,144.9234,3,5263
2,2,773000,2,4.2,3031,2,1,1,0,90,1970,19,-37.7937,144.9295,3,5263
2,3,631090,2,4.2,3031,2,2,1,2136,94,2012,19,-37.7956,144.935,3,5263
2,3,410000,1,4.2,3031,2,1,1,0,86,2000,19,-37.7897,144.9228,3,5263
2,3,425000,2,4.2,3031,2,1,1,0,59,2006,19,-37.7966,144.9254,3,5263
2,3,610000,4,5.6,3101,2,1,1,745,72,1968,3,-37.8024,145.0346,6,10331
3,3,882000,2,5.6,3101,3,2,2,0,141,1950,3,-37.8064,145.0182,6,10331
4,1,3550000,5,5.6,3101,4,3,4,992,374,1935,3,-37.8046,145.0603,6,10331
2,1,1326000,2,5.6,3101,2,1,2,405,80,1890,3,-37.8012,145.0361,6,10331
4,1,1950000,5,5.6,3101,3,2,2,400,251,2000,3,-37.8147,145.0438,6,10331
4,1,2550000,2,5.6,3101,4,2,2,603,220,1930,3,-37.8095,145.0391,6,10331
3,1,1878000,4,5.6,3101,3,2,1,392,426,2015,3,-37.8081,145.0263,6,10331
4,1,1910000,1,5.6,3101,4,3,2,277,199,2016,3,-37.8007,145.0374,6,10331
3,1,1410000,2,5.6,3101,3,1,2,304,127,1885,3,-37.8023,145.0404,6,10331
3,1,2310000,2,5.6,3101,3,1,2,782,175,1920,3,-37.8107,145.0219,6,10331
4,1,2315000,2,5.6,3101,4,2,0,364,183,1900,3,-37.8125,145.043,6,10331
3,2,800000,2,5.6,3101,3,2,2,848,97,1970,3,-37.796,145.0324,6,10331
5,1,4850000,2,5.6,3101,5,4,4,957,400,1930,3,-37.8112,145.057,6,10331
6,1,6500000,2,5.6,3101,6,6,3,1334,365,1890,3,-37.8029,145.0267,6,10331
2,3,580000,1,5.6,3101,2,1,1,0,90,1970,3,-37.8071,145.0243,6,10331
3,1,1905000,2,5.6,3101,4,2,2,591,190,1910,3,-37.812,145.0268,6,10331
2,3,478000,2,5.6,3101,1,1,1,0,51,1970,3,-37.7997,145.0304,6,10331
2,3,672000,2,5.6,3101,2,1,1,0,77,1966,3,-37.8108,145.0545,6,10331
4,1,2286000,2,5.6,3101,4,3,2,712,237,1975,3,-37.8034,145.0527,6,10331
3,1,1575000,1,5.6,3101,3,2,2,397,80,1940,3,-37.8013,145.0335,6,10331
2,3,590000,4,5.6,3101,2,1,1,0,80,1975,3,-37.805,145.0294,6,10331
4,1,2350000,5,5.6,3101,4,2,2,861,358,1983,3,-37.8047,145.0534,6,10331
4,1,1312000,1,5.6,3101,4,2,1,687,180,1955,3,-37.8096,145.0529,6,10331
2,3,890000,2,5.6,3101,2,2,1,89,87,1965,3,-37.8148,145.0571,6,10331
2,1,1331000,2,5.6,3101,2,1,1,424,89,1940,3,-37.7995,145.0418,6,10331
4,1,1800000,5,5.6,3101,5,2,2,586,187,1940,3,-37.7933,145.0343,6,10331
3,1,1476000,2,5.6,3101,3,2,2,288,203,1997,3,-37.7997,145.046,6,10331
4,1,2590000,2,5.6,3101,4,2,2,660,215,1928,3,-37.8124,145.0361,6,10331
4,1,2625000,1,5.6,3101,4,2,2,717,225,1890,3,-37.8083,145.0418,6,10331
4,1,2265000,2,5.6,3101,4,1,1,650,242,1930,3,-37.8098,145.022,6,10331
5,1,1975000,2,5.6,3101,3,2,1,531,1022,1890,3,-37.813,145.0411,6,10331
5,1,2550000,1,5.6,3101,5,4,2,597,342,2016,3,-37.7937,145.0353,6,10331
3,2,1330000,1,5.6,3101,3,2,2,205,184,1995,3,-37.7993,145.0267,6,10331
3,1,1450000,5,5.6,3101,3,2,2,247,204,1998,3,-37.8053,145.0327,6,10331
3,1,3650000,5,5.6,3101,3,2,3,1353,282,1960,3,-37.8006,145.0218,6,10331
2,3,551000,2,5.6,3101,2,1,2,0,86,1992,3,-37.7925,145.0263,6,10331
4,1,2460000,2,5.6,3101,4,4,2,737,293,1910,3,-37.8042,145.0291,6,10331
4,1,2850000,2,5.6,3101,4,2,4,690,248,1890,3,-37.8037,145.0308,6,10331
5,1,2425000,5,5.6,3101,5,2,2,534,237,1890,3,-37.8044,145.0386,6,10331
2,3,610000,4,5.6,3101,2,1,1,745,72,1968,3,-37.8024,145.0346,6,10331
3,3,955000,2,5.6,3101,3,2,2,140,121,1980,3,-37.8063,145.0179,6,10331
2,2,707500,2,5.6,3101,2,1,1,124,86,1992,3,-37.7938,145.0321,6,10331
3,2,732000,2,5.6,3101,3,1,1,904,110,1980,3,-37.801,145.0297,6,10331
2,1,2875000,2,5.6,3101,2,1,1,1065,90,1910,3,-37.7944,145.0339,6,10331
3,1,1500000,1,5.6,3101,3,1,2,857,130,1941,3,-37.7981,145.0423,6,10331
4,1,1750000,2,5.6,3101,4,3,2,641,230,2010,3,-37.7982,145.0281,6,10331
3,3,1100000,2,5.6,3101,3,1,1,0,115,1935,3,-37.8087,145.0452,6,10331
3,1,1440000,2,5.6,3101,3,1,1,298,130,1900,3,-37.8021,145.0391,6,10331
4,1,2560000,1,5.6,3101,4,3,4,670,346,1990,3,-37.8042,145.0279,6,10331
5,1,2600000,5,5.6,3101,5,2,2,674,281,1959,3,-37.8064,145.0608,6,10331
5,1,3280000,1,5.6,3101,4,5,2,480,147,1979,3,-37.8117,145.0449,6,10331
3,3,620000,5,5.6,3101,3,1,1,0,112,1970,3,-37.7978,145.0333,6,10331
4,1,2600000,5,5.6,3101,4,3,2,700,700,1992,3,-37.8033,145.0526,6,10331
5,1,2800000,1,5.6,3101,5,2,3,920,241,1900,3,-37.8017,145.0419,6,10331
3,1,1420000,2,5.6,3101,3,2,2,275,153,1999,3,-37.8052,145.0489,6,10331
3,1,1800000,1,5.6,3101,4,2,1,336,139,1910,3,-37.8074,145.0318,6,10331
1,3,395000,5,5.6,3101,1,1,1,0,55,2005,3,-37.7999,145.0544,6,10331
4,1,2250000,2,5.6,3101,4,3,2,741,307,1890,3,-37.8043,145.0291,6,10331
5,1,1950000,5,7.5,3102,5,2,3,711,253,1940,3,-37.7923,145.0528,6,2671
2,3,605000,2,7.5,3102,2,1,1,0,83,1960,3,-37.7969,145.0511,6,2671
3,1,1920000,2,7.5,3102,3,1,2,672,152,1940,3,-37.789,145.0616,6,2671
3,1,1615000,2,7.5,3102,3,1,1,702,127,1933,3,-37.7922,145.0518,6,2671
4,1,2081000,2,7.5,3102,3,4,3,948,311,1960,3,-37.7881,145.0631,6,2671
4,1,1315000,4,7.5,3102,4,2,2,458,200,1930,3,-37.7981,145.0472,6,2671
3,1,1750000,2,7.5,3102,3,2,4,611,160,1930,3,-37.7997,145.058,6,2671
5,1,2100000,5,7.5,3102,5,3,2,695,360,1950,3,-37.7904,145.0548,6,2671
6,1,1300000,5,7.5,3102,6,3,2,730,310,1968,3,-37.7917,145.0509,6,2671
4,1,1315000,4,7.5,3102,4,2,2,458,200,1930,3,-37.7981,145.0472,6,2671
3,2,1620000,2,7.5,3102,3,2,2,248,167,2012,3,-37.7923,145.0595,6,2671
3,2,615000,2,9.2,3012,3,2,2,165,161,2007,17,-37.7773,144.8725,7,3873
3,1,715000,2,9.2,3012,3,1,1,576,128,1970,17,-37.7808,144.8678,7,3873
4,1,826000,2,9.2,3012,4,2,2,308,185,2012,17,-37.7833,144.8817,7,3873
2,3,275000,1,9.2,3012,2,1,1,1972,63,1960,17,-37.7863,144.8769,7,3873
2,1,711000,2,9.2,3012,2,1,0,163,69,1920,17,-37.789,144.8813,7,3873
3,2,695000,4,9.2,3012,3,2,1,156,124,2012,17,-37.7898,144.8722,7,3873
3,1,490000,4,9.2,3012,3,1,2,306,91,1960,17,-37.7838,144.8724,7,3873
2,1,502000,4,9.2,3012,2,1,1,144,79,2005,17,-37.7895,144.8667,7,3873
3,1,721000,2,9.2,3012,2,2,1,239,121,1955,17,-37.7882,144.8784,7,3873
3,1,840000,2,9.2,3012,3,1,1,584,81,1900,17,-37.7885,144.8771,7,3873
2,3,335000,4,9.2,3012,2,1,1,0,70,2009,17,-37.7776,144.8723,7,3873
3,1,832000,4,9.2,3012,3,1,2,300,125,1950,17,-37.7896,144.8752,7,3873
2,1,646000,4,9.2,3012,2,1,2,270,95,1900,17,-37.7871,144.8791,7,3873
3,1,673000,4,9.2,3012,3,1,2,285,107,1910,17,-37.7813,144.8678,7,3873
3,1,695000,2,9.2,3012,3,1,2,214,146,2007,17,-37.7798,144.8661,7,3873
2,3,349000,1,9.2,3012,2,1,1,0,69,2011,17,-37.7795,144.8729,7,3873
3,2,555000,1,9.2,3012,3,1,2,210,121,2012,17,-37.7869,144.8749,7,3873
2,3,352500,2,9.2,3012,2,1,1,15100,66,2012,17,-37.7795,144.8729,7,3873
